124525	1253	3932	248	15740	2578	43	8530
124624	1254	3984	224	15900	2704	43	9024
124724	1255	3932	212	16044	2921	6	9742
124824	1256	3908	312	15580	3153	-3	10627
124923	1257	3748	312	15572	3441	25	11706
125023	1258	3772	164	15908	3740	45	12964
125122	1259	3716	16	16300	4110	38	14350
125221	1260	3672	-20	16224	4432	42	15571
125321	1261	3652	-136	15956	4660	31	16452
125420	1262	3404	28	16336	4792	36	16954
125519	1263	3304	56	16028	4951	42	17597
125619	1264	3212	128	15736	5143	39	18323
125718	1265	3272	-172	15976	5373	61	19089
125818	1266	3240	-380	16324	5477	30	19606
125918	1267	3416	-372	15852	5391	6	19267
126017	1268	3240	-104	15712	5185	28	18340
126116	1269	3324	-84	15756	4970	18	17677
126216	1270	3592	-264	16356	4858	59	17279
126315	1271	3604	-176	16068	4676	13	16448
126414	1272	3648	-236	15932	4379	29	15382
126514	1273	3620	-68	15816	4084	22	14272
126613	1274	3732	-132	15656	3758	39	13099
126713	1275	3940	-224	15876	3441	26	11787
126813	1276	3988	-156	15880	3018	47	10250
126912	1277	4016	-204	15696	2654	42	8841
127011	1278	4116	-44	15720	2316	22	7456
127111	1279	4148	76	16008	1983	37	6300
127210	1280	4108	100	15836	1754	45	5385
127309	1281	4056	64	15780	1567	27	4675
127409	1282	4120	116	15740	1402	36	4039
127508	1283	4116	128	15792	1293	37	3641
127608	1284	4068	164	15808	1234	40	3404
127708	1285	4112	60	15864	1246	20	3375
127807	1286	4120	224	15692	1225	49	3369
127906	1287	4156	188	15708	1220	37	3354
128006	1288	4164	128	15796	1209	48	3277
128105	1289	4108	128	15720	1187	34	3149
128204	1290	4140	180	15812	1117	43	2947
128304	1291	4092	116	15776	1053	23	2692
128403	1292	4092	32	15812	1007	1	2419
128502	1293	4148	140	15748	888	-9	1971
128602	1294	4288	128	15784	793	-26	1625
128702	1295	4184	144	15716	711	-27	1302
128801	1296	4232	64	15648	637	-32	995
128901	1297	4868	460	15612	588	-10	827
129000	1298	4252	204	15760	646	51	1197
129099	1299	4288	204	15672	670	36	1261
129199	1300	4228	268	15648	702	54	1417
129298	1301	4176	192	15644	778	72	1719
129397	1302	4172	136	15764	737	68	1538
129497	1303	4184	440	15868	692	57	1304
129597	1304	3812	892	15820	1120	56	2988
129696	1305	3788	824	15684	2272	21	7364
129796	1306	3644	696	16008	3453	0	11895
129895	1307	3572	232	15736	4455	0	15689
129994	1308	3540	-36	16064	4991	37	17779
130094	1309	3416	-64	15856	5421	5	19276
130193	1310	3084	-164	15540	5774	32	20698
130292	1311	3012	-596	15480	6080	30	21764
130392	1312	2928	-192	16324	6253	9	22432
130491	1313	2596	-264	16120	6399	5	22987
130591	1314	3296	-448	16484	6471	34	23328
130691	1315	2992	-492	15832	6525	31	23694
130790	1316	2800	-380	16136	6477	19	23345
130889	1317	3332	-716	17060	6159	27	22023
130989	1318	3244	-432	16268	5811	69	20849
131088	1319	3148	-152	15688	5634	52	20166
131187	1320	3468	-424	16168	5316	24	18953
131287	1321	3588	-240	16484	4874	2	17323
131386	1322	3696	-400	16456	4291	53	15603
131485	1323	3792	-108	15696	3790	32	13180
131586	1324	4016	-96	15940	3240	28	11086
131685	1325	4088	-184	15736	2819	53	9365
131784	1326	4224	-108	15748	2330	43	7661
131884	1327	4156	12	15700	1957	33	6142
131983	1328	4100	380	16196	1690	29	5053
132082	1329	4324	80	15972	1926	28	5835
132182	1330	4168	-464	15772	1947	137	6402
132281	1331	4216	240	15844	1914	50	5984
132380	1332	4176	-52	16244	1861	43	5750
132480	1333	3936	616	15616	1974	28	6072
132580	1334	3568	300	15628	2787	102	9009
132679	1335	5324	-2908	15440	2181	64	7178
132779	1336	4816	200	15424	-903	58	-4489
132878	1337	3740	1720	15800	-607	72	-3772
132977	1338	4392	-84	15456	611	-29	949
133076	1339	4148	268	15828	294	-3	-123
133176	1340	4276	272	15716	467	45	524
133275	1341	4180	248	15668	565	52	843
133374	1342	4272	328	15932	588	42	989
133474	1343	4140	320	15668	694	29	1335
133573	1344	4208	308	15840	815	61	1804
133673	1345	4204	320	15776	864	46	2025
133773	1346	4200	200	15864	896	52	2140
133872	1347	4256	256	15756	904	48	2166
133971	1348	4176	304	15676	935	56	2249
134071	1349	4304	208	15688	954	70	2381
134170	1350	4284	524	15780	974	84	2586
134269	1351	4160	180	15864	1114	110	2984
134369	1352	4264	132	15700	1150	100	3149
134468	1353	3916	140	15780	1202	111	3339
134567	1354	4188	360	15948	1220	47	3286
134668	1355	4212	164	15672	1191	30	3227
134767	1356	4280	244	15692	1249	60	3528
134866	1357	4632	260	15664	1420	117	4089
134966	1358	4996	556	15196	1514	104	4422
135065	1359	3760	228	15952	1627	44	4915
135164	1360	4260	252	15612	1784	58	5481
135264	1361	4152	212	15840	1929	51	6028
135363	1362	4064	336	15840	2100	40	6640
135462	1363	4080	248	15800	2302	33	7449
135562	1364	3996	232	15820	2574	50	8526
135661	1365	3884	340	15972	2958	37	9938
135761	1366	3884	300	15988	3353	36	11414
135861	1367	3780	80	15700	3644	62	12647
135960	1368	3676	108	15824	3911	42	13564
136059	1369	3756	32	16012	4062	35	14179
136159	1370	3540	84	16020	4239	49	14806
136258	1371	3628	0	15980	4406	41	15511
136357	1372	3592	108	16308	4653	36	16302
136457	1373	3532	-244	16076	4835	29	17053
136556	1374	3428	-216	16136	4934	21	17618
136656	1375	3560	-92	16372	5015	-7	17575
136756	1376	3584	-368	16120	4796	51	16911
136855	1377	3584	-224	15888	4545	67	16002
136954	1378	3684	-232	15832	4386	35	15388
137054	1379	3740	-128	16220	4229	50	14800
137153	1380	3896	-216	16476	3960	60	13760
137252	1381	3908	-224	16352	3644	28	12601
137352	1382	3900	-136	16108	3331	45	11421
137451	1383	4008	-124	15768	2981	49	10061
137550	1384	3996	-140	15912	2590	33	8570
137651	1385	4068	-112	15816	2214	22	7053
137750	1386	4176	-100	15804	1795	41	5496
137849	1387	4168	-112	15716	1367	47	3854
137949	1388	4156	16	15784	910	39	2183
138048	1389	4148	-56	15652	552	41	796
138147	1390	4068	188	15824	253	37	-377
138247	1391	4068	96	15824	122	36	-846
138346	1392	4080	104	15788	78	48	-985
138445	1393	4084	108	15872	94	34	-966
138545	1394	4060	196	15712	92	59	-954
138645	1395	4100	188	15764	109	48	-821
138744	1396	4080	184	15856	174	43	-624
138844	1397	4100	232	15712	266	49	-317
138943	1398	4020	196	15752	327	44	-41
139042	1399	4140	136	15812	340	32	-36
139142	1400	4124	216	15768	308	40	-97
139241	1401	4088	356	16040	335	41	-17
139340	1402	3848	408	16060	313	45	-76
139440	1403	4040	816	15744	375	41	-173
139539	1404	4080	272	15712	335	43	-50
139639	1405	4116	116	15720	329	44	-55
139739	1406	4092	204	15632	419	41	240
139838	1407	3880	432	16044	709	50	1399
139937	1408	3724	576	15756	1968	60	6233
140037	1409	3000	1880	16100	3529	51	12055
140136	1410	3768	-512	16256	4966	45	17722
140235	1411	3492	-28	15692	4910	49	17394
140335	1412	3576	-96	15504	4750	60	16866
140434	1413	3712	-76	15932	4629	57	16355
140533	1414	3684	-24	15968	4560	59	16081
140634	1415	3576	108	15796	4578	44	16132
140733	1416	3516	248	16196	4713	31	16642
140832	1417	3356	120	16048	4915	62	17455
140932	1418	3328	200	16000	5251	51	18652
141031	1419	3208	-84	16136	5609	48	20057
141130	1420	3068	-152	15420	5953	9	21081
141230	1421	3056	-256	15980	6079	60	21763
141329	1422	3236	-104	16792	6201	36	22354
141428	1423	2820	-256	15604	6390	23	23190
141528	1424	2752	-220	15648	6618	42	23906p

. 230
141634	1425	3208	-472	16284	6496	63	23590
. 230
141727	1426	3416	-580	16012	5868	-2	20996
141827	1427	3692	-428	16008	4994	69	17665
141926	1428	3956	-536	15808	4174	49	14640
142025	1429	4052	-528	15932	3319	46	11232
142125	1430	4096	-376	15804	2433	46	7905
142224	1431	4100	-428	15748	1639	22	4927
142323	1432	4344	-488	15676	880	61	2046
142423	1433	4040	-12	15820	216	44	-489
142522	1434	4124	268	15804	-53	49	-1542
142621	1435	3964	520	15912	-150	31	-1942
142722	1436	3072	2980	15916	697	55	1242
142821	1437	2788	892	15956	4229	30	14797
142920	1438	3124	-740	15812	6333	46	22732
143020	1439	3568	-692	15748	5595	64	19929
143119	1440	3892	-504	16212	4517	50	15934
143218	1441	4020	-404	15908	3538	52	12206
143318	1442	4112	-228	15780	2721	63	9035
143417	1443	4176	-108	15768	2032	43	6448
143516	1444	4240	-116	15848	1461	37	4260
143616	1445	4272	-64	15720	999	52	2444
143716	1446	4152	-64	15744	553	40	797
143815	1447	4196	168	15748	230	42	-408
143915	1448	4136	120	15728	106	61	-845
144014	1449	4112	212	15768	99	35	-934
144113	1450	4068	148	15844	123	47	-784
144212	1451	4124	224	15800	188	35	-610
144312	1452	4108	296	15816	213	57	-448
144411	1453	4148	256	15804	245	48	-337
144510	1454	4144	316	15624	275	57	-252
144610	1455	4128	244	15820	307	48	-111
144709	1456	4200	88	15676	338	48	-35
144809	1457	3984	488	15920	351	46	40
144909	1458	3640	1508	14952	966	163	2493
145008	1459	3260	1172	15928	3010	78	10195
145107	1460	3108	340	15664	4880	48	17400
145207	1461	4276	-2048	15896	5211	61	18627
145306	1462	5132	-3164	15276	1990	-56	6239
145405	1463	4008	-2004	15856	-2928	3	-12459
145505	1464	2788	-196	15732	-6086	6	-24369
145604	1465	2620	2444	16268	-5870	36	-23668
145703	1466	3808	796	15900	-2664	100	-11312
145803	1467	3764	1100	15896	-1311	47	-6265
145903	1468	3600	1836	15948	470	-25	442
146002	1469	3436	1116	15892	2918	58	9797
146102	1470	3480	220	15936	4381	28	15344
146201	1471	3796	-564	15832	4555	51	16034
146300	1472	4172	-652	15852	3657	54	12676
146400	1473	4096	-124	15924	2643	32	8764
146499	1474	3864	536	15756	2445	35	7986
146598	1475	3884	4	15840	3049	60	10299
146698	1476	4116	-176	15768	2804	33	9448
146797	1477	4144	-88	15820	2326	60	7470
146896	1478	4124	-80	15728	1961	51	6190
146997	1479	4204	4	15804	1693	36	5108
147096	1480	4268	40	15728	1519	53	4448
147195	1481	4180	64	15784	1330	30	3735
147295	1482	4060	208	15676	1216	49	3237
147394	1483	4148	120	15680	1057	43	2748
147493	1484	4184	24	15892	991	17	2462
147593	1485	4220	84	15760	904	58	2130
147692	1486	4288	108	15760	843	45	1948
147791	1487	4184	88	15808	824	47	1819
147891	1488	4176	252	15820	832	36	1876
147990	1489	4160	312	15744	1013	39	2577
148089	1490	4172	332	15828	1221	45	3316
148189	1491	4140	116	15812	1370	26	3941
148289	1492	4212	-136	15716	1341	24	3802
148388	1493	4292	-92	15836	1075	33	2765
148488	1494	4260	-136	15588	717	54	1393
148587	1495	4172	44	15796	333	47	-8
148686	1496	4132	340	15772	197	44	-547
148786	1497	4132	236	15828	480	32	522
148885	1498	4148	260	15612	799	58	1776
148984	1499	4132	212	15856	1136	41	3006
149084	1500	4104	44	15800	1273	41	3508
149183	1501	4152	-100	15804	1225	35	3336
149282	1502	4188	-20	15764	1091	47	2854
149383	1503	4272	-8	15704	1037	31	2662
149482	1504	4276	-64	15732	904	60	2091
149581	1505	4168	24	15808	650	53	1151
149681	1506	4196	28	15768	457	46	440
149780	1507	4224	84	15800	337	48	-11
149879	1508	4116	156	15852	297	60	-157
149979	1509	4176	176	15736	335	34	-18
150078	1510	4136	100	15788	324	37	-69
150177	1511	4180	84	15744	316	57	-56
150277	1512	4196	48	15680	324	44	-66
150376	1513	4180	16	15888	343	28	-55
150475	1514	4124	80	15856	329	50	-66
150575	1515	4200	132	15768	320	38	-58
150675	1516	4212	196	15812	323	30	-59
150774	1517	4168	-12	15824	319	38	-54
150874	1518	4240	-296	15852	312	23	-66
150973	1519	4448	-44	16400	324	40	-54
151072	1520	4172	92	15852	333	57	-59
151172	1521	4076	584	15836	329	35	-108
151271	1522	4152	76	15776	345	48	11
151370	1523	4212	84	15712	317	30	-89
151470	1524	4024	-224	16264	338	51	-53
151569	1525	4200	108	15612	313	41	-60
151668	1526	4064	72	15344	323	33	-60
151769	1527	4160	172	15760	321	23	-15
151868	1528	4116	60	15624	286	28	-128
151967	1529	4004	360	15344	350	42	-134
152067	1530	4300	8	15716	392	57	184
152166	1531	4148	124	15616	315	38	66
152265	1532	4456	80	14336	315	86	-239
152365	1533	3420	2884	15644	373	62	-123
152464	1534	4308	-304	15800	365	19	210
152563	1535	4272	-120	15836	341	31	33
152663	1536	4052	84	15752	300	58	-177
152762	1537	4172	236	15616	338	50	4
152862	1538	4180	152	15696	332	48	-19
152962	1539	4012	232	15336	272	38	-100
153061	1540	4324	324	15716	224	10	-92
153160	1541	4232	196	15748	267	-7	160
153260	1542	5964	-6344	15900	219	3	293
153359	1543	4148	672	15764	511	57	91
153458	1544	4200	-180	15896	846	68	1898
153558	1545	4288	-112	15772	615	40	1131
153657	1546	3940	932	15488	627	35	1118
153756	1547	4252	-1056	15096	1032	46	2746
153856	1548	4120	180	15180	757	68	1383
153955	1549	4240	116	15824	507	50	635
154055	1550	4156	176	15864	300	22	12
154155	1551	4084	192	15932	200	33	-550
154254	1552	4080	296	15660	312	43	-211
154353	1553	4204	136	15688	363	48	203
154452	1554	4324	508	15896	268	42	-286
154552	1555	4208	96	15952	312	38	-37
154651	1556	4352	-1004	15716	349	61	84
154750	1557	4320	100	15880	277	36	-170
154850	1558	3792	-352	16052	340	43	-55
154949	1559	4368	-184	15648	338	50	-13
155048	1560	4340	252	15664	305	46	-138
155148	1561	4124	-112	15944	333	46	-25
155247	1562	4252	-328	15816	242	40	-385
155347	1563	4116	76	15864	-208	117	-1958
155447	1564	3912	488	15864	36	147	-1005
155546	1565	4052	-60	15796	590	62	1013
155645	1566	4100	44	15888	806	91	1806
155745	1567	4200	28	15916	590	36	945
155844	1568	4016	320	15876	370	36	116
155943	1569	3900	-8	15300	340	84	-8
156043	1570	4232	-88	15672	331	50	-27
156142	1571	4084	-12	15760	320	55	-127
156241	1572	3964	484	16080	263	53	-548
156341	1573	4044	440	15980	173	92	-507
156440	1574	3996	248	15920	183	57	-571
156540	1575	4200	-492	15824	489	37	362
156640	1576	3860	-756	15984	452	41	-33
156739	1577	3532	3536	16648	428	76	-518
156838	1578	3836	-84	15776	264	49	-182
156938	1579	4240	92	15872	335	17	-9
157037	1580	4196	84	15768	337	45	18
157136	1581	4044	92	15880	328	49	-23
157236	1582	4288	-76	15592	328	43	61
157335	1583	4048	172	15804	327	53	-27
157434	1584	4092	140	15768	316	40	-112
157534	1585	4024	40	15840	322	24	-62
157633	1586	4064	-72	15784	333	36	5
157733	1587	4280	180	16128	285	71	-100
157833	1588	3896	200	15788	281	89	-139
157932	1589	4044	188	15780	288	40	-50
158031	1590	4132	-32	15664	298	36	-41
158131	1591	4096	-256	15768	305	29	-218
158230	1592	4056	-36	15828	221	-25	-694
158329	1593	4152	308	15616	-189	-33	-1990
158429	1594	4056	528	15804	312	29	-181
158528	1595	4300	-788	15852	664	71	1334
158627	1596	4132	116	15732	385	64	155
158727	1597	3936	-180	15584	353	78	62
158826	1598	4028	112	15776	363	36	33
158926	1599	4020	24	15652	306	70	-61
159026	1600	3980	284	15976	300	14	-95
159125	1601	4052	68	15872	298	75	36
159224	1602	4056	232	15876	319	66	57
159324	1603	4256	60	15760	383	39	232
159423	1604	3900	420	15844	384	44	-20
159522	1605	4160	-360	15696	248	22	-504
159622	1606	3744	888	15176	163	-24	-735
159721	1607	4320	48	15592	447	9	917
159820	1608	4264	-516	15964	20	63	-464
159920	1609	4404	-680	15808	352	21	537
160020	1610	4068	-100	15624	360	60	-48
160119	1611	4192	-144	15108	645	-6	305
160219	1612	4060	324	15500	407	63	72
160318	1613	4080	-40	15852	225	103	-296
160417	1614	4048	-132	15820	267	39	-92
160517	1615	3752	536	15908	269	95	-283
160616	1616	4268	-328	16256	536	45	649
160715	1617	3276	856	14948	253	-46	-565
160815	1618	3088	244	14896	251	18	-375
160914	1619	4052	52	15880	357	39	24
161013	1620	3896	348	15788	413	22	123
161114	1621	4132	-36	15932	473	28	225
161213	1622	6984	2108	3788	310	-38	-144
161312	1623	3984	80	16148	248	191	-327
161412	1624	3980	376	15840	72	-26	-737
161511	1625	4024	216	15980	27	33	-1115
161610	1626	4064	184	15800	251	26	-225
161710	1627	3984	432	15784	378	56	153
161809	1628	3956	276	15160	945	115	2250
161908	1629	4140	68	15880	680	116	1565
162008	1630	3996	148	15824	266	27	-147
162107	1631	4192	-588	15720	306	22	-108
162207	1632	4236	-264	15756	298	36	-176
162307	1633	4144	92	15816	293	26	-175
162406	1634	4356	-560	15896	326	33	86
162505	1635	3660	5840	15196	273	20	-897
162605	1636	4432	-632	15804	350	-33	15
162704	1637	3968	24	16012	22	31	-1196
162803	1638	4060	124	15764	240	-8	-339
162903	1639	4064	24	13108	298	32	38
163002	1640	4464	-324	16424	-401	7	-2803
163101	1641	3824	1144	16568	34	-60	-1631
163201	1642	4004	500	16016	2155	-84	6804
163301	1643	4708	-2012	15492	2101	19	7111
163400	1644	3828	1764	14372	325	199	-34
163500	1645	4048	400	15720	172	93	501
163599	1646	4036	1732	15240	-457	107	-2904
163698	1647	4180	-280	16152	421	28	457
163798	1648	3772	1200	17444	-312	55	-2241
163897	1649	4576	-2044	14900	299	78	-617
163996	1650	4088	-448	15780	327	78	-1038
164096	1651	6984	-484	17820	453	81	127
164195	1652	3632	-748	18108	512	14	432
164295	1653	4180	136	15692	465	42	401
164395	1654	4144	-100	15776	292	36	-98
164494	1655	4120	420	15728	398	36	280
164593	1656	4016	-60	15928	578	-24	1109
164692	1657	3976	352	15808	549	51	739
164792	1658	4208	124	15472	535	59	1075
164891	1659	4220	-360	15692	467	43	1010
164990	1660	4220	-940	15908	256	47	145
165090	1661	4160	-68	15116	-99	57	-2120
165190	1662	3476	1844	16300	-230	-18	-2218
165289	1663	3772	520	15884	2101	65	6780
165389	1664	4396	-800	15708	2294	86	7540
165488	1665	4196	88	15892	855	63	2003
165587	1666	3652	1236	16208	495	64	477
165687	1667	4204	-1140	15808	1397	98	3938
165786	1668	4004	616	15672	709	50	1188
165885	1669	4252	252	15812	329	17	-63
165985	1670	4136	-552	15604	198	131	-291
166084	1671	4188	-664	17412	370	40	-344
166184	1672	2600	2308	16600	234	47	-1029
166284	1673	4416	2000	15492	422	29	363
166383	1674	4048	856	15616	301	73	-94
166482	1675	4120	-356	15736	352	37	80
166582	1676	3968	452	15640	336	51	35
166681	1677	4080	336	15712	261	29	-245
166780	1678	4028	512	15780	273	0	-285
166880	1679	4048	52	15868	324	50	-35
166979	1680	4176	-412	16140	238	41	-391
167078	1681	4132	-116	15784	238	-9	-561
167179	1682	4112	224	15824	322	44	-131
167278	1683	4088	160	16008	436	33	351
167377	1684	4008	80	16500	334	47	-70
167477	1685	4012	52	15796	174	38	-732
167576	1686	4128	-172	15632	380	62	125
167675	1687	4208	-8	15800	259	45	-167
167775	1688	3944	520	15580	583	52	971
167874	1689	4036	144	16284	896	30	2144
167973	1690	4092	-84	15716	840	46	2001
168073	1691	3896	184	16180	767	27	1591
168173	1692	4152	-96	15688	407	84	402
168272	1693	4072	-192	15968	213	53	-449
168372	1694	4184	-280	15912	407	32	159
168471	1695	4100	304	16004	423	-4	105
168570	1696	4064	96	15852	356	55	52
168670	1697	4080	-92	15636	370	41	143
168769	1698	4052	84	15820	419	26	271
168868	1699	4072	392	15872	525	34	590
168968	1700	4056	168	15676	580	56	890
169068	1701	4052	88	15692	789	47	1762
169167	1702	3924	552	15732	825	32	1913
169267	1703	3788	716	15996	1543	50	4804
169366	1704	4520	-1040	15948	1699	54	5350
169465	1705	4128	-44	15724	359	50	140
169565	1706	4220	-280	15712	32	35	-1250
169664	1707	4088	192	15864	-162	31	-1938
169763	1708	4168	32	15760	-197	53	-2042
169863	1709	4196	-380	16116	-511	9	-3278
169962	1710	3932	904	15716	-647	32	-3777
170061	1711	4136	248	15808	98	40	-901
170162	1712	4028	544	16560	495	48	595
170261	1713	4108	88	16160	952	41	2182
170360	1714	3996	432	16024	1212	58	3488
170460	1715	4180	-636	15748	1759	41	5564
170559	1716	4176	256	15716	977	61	2489
170658	1717	4152	-216	15660	34	32	-1089
170758	1718	4244	-96	15696	-346	43	-2691
170857	1719	3956	-360	15672	-587	37	-3595
170956	1720	3740	616	15852	-676	27	-3911
171057	1721	3632	2396	16252	375	-45	-50
171156	1722	4200	160	15844	641	61	1593
171255	1723	4296	492	15600	603	100	1442
171355	1724	3564	-2352	17148	594	208	1918
171454	1725	2540	3312	15588	-377	-77	-2231
171553	1726	3612	44	14696	600	-342	2964
171653	1727	5152	-1472	15132	683	23	1903
171752	1728	3864	424	16004	-198	23	-2086
171851	1729	4168	548	16024	-3	42	-1242
171952	1730	4240	428	15552	332	49	-32
172051	1731	3540	-1268	16116	460	52	529
172150	1732	4316	-20	15960	434	50	350
172250	1733	3756	420	15928	459	46	451
172349	1734	4184	56	15648	632	31	1086
172448	1735	4056	100	15768	298	45	-183
172548	1736	3996	16	15652	348	26	-1
172647	1737	3864	132	15992	368	20	56
172747	1738	4196	-172	15888	309	58	-77
172847	1739	4088	-204	15732	322	43	-73
172946	1740	4168	92	15836	337	44	-10
173045	1741	3992	-220	16300	287	20	-137
173145	1742	4168	-124	15692	439	56	356
173244	1743	4280	12	15668	429	205	-349
173343	1744	4052	356	15656	101	72	-907
173443	1745	3916	312	15768	389	22	200
173542	1746	3812	-356	15784	868	11	1808
173642	1747	3780	-488	15396	812	-16	1211
173742	1748	2944	-292	17476	264	-149	-922
173841	1749	4152	584	15732	114	66	-803
173940	1750	4120	392	15736	300	52	-210
174040	1751	3828	-8	16004	339	78	57
174139	1752	3740	-92	16160	556	38	734
174238	1753	4256	468	15304	586	77	818
174338	1754	4096	348	15988	531	46	700
174437	1755	4276	16	15632	612	28	1045
174537	1756	3620	596	16064	607	39	1118
174637	1757	4100	104	15736	492	73	544
174736	1758	4164	-96	15888	349	31	-27
174835	1759	4048	-52	15812	118	7	-980
174935	1760	4032	96	15944	112	59	-925
175034	1761	4384	-1096	15688	261	39	-254
175133	1762	4232	-504	16640	-253	-150	-1828
175233	1763	3980	840	15916	210	61	-456
175332	1764	4052	400	15728	773	54	1747
175431	1765	4012	-96	15840	1210	34	3364
175532	1766	4248	156	15636	663	43	1230
175631	1767	4048	448	15784	480	31	554
175730	1768	4160	344	15044	524	91	650
175830	1769	4212	-124	15740	542	210	435
175929	1770	4212	-224	15620	428	69	237
176028	1771	4216	-156	15708	424	83	372
176128	1772	3912	204	16152	449	54	519
176227	1773	3920	188	15832	360	35	48
176326	1774	4016	-20	15892	276	39	-222
176425	1775	3956	396	15792	273	51	-307
176526	1776	4188	8	16272	410	55	347
176625	1777	4264	-268	15016	436	48	424
176724	1778	4120	-40	15700	399	39	76
176824	1779	4064	136	15712	272	37	-163
176923	1780	4124	536	15680	185	37	-584
177022	1781	4224	-360	15712	261	111	-26
177122	1782	3724	-340	15784	177	112	-339
177221	1783	3728	84	15640	250	24	-321
177320	1784	4176	156	15456	261	-2	-229
177421	1785	3928	280	15924	324	34	-144
177520	1786	3912	212	15652	366	-9	-18
177619	1787	4264	144	15816	440	5	94
177719	1788	4172	-64	15760	426	39	223
177818	1789	4252	276	15976	380	50	97
177917	1790	4116	-68	15756	456	51	448
178017	1791	3916	-16	15956	381	67	137
178116	1792	4316	332	15696	229	39	-439
178215	1793	3972	-236	15848	130	74	-629
178316	1794	4128	292	15820	211	55	-369
178415	1795	3892	64	15708	323	31	89
178514	1796	3720	-116	16024	374	30	96
178614	1797	5368	1660	15036	503	-37	205
178713	1798	3936	324	15940	300	98	0
178812	1799	4060	-12	15860	403	32	179
178912	1800	4024	168	15852	312	57	-179
179011	1801	4016	-12	15788	285	44	-313
179110	1802	4172	-20	15568	209	42	-549
179210	1803	4004	180	15780	263	25	-298
179310	1804	4004	24	15820	386	34	228
179409	1805	3476	968	14856	563	56	759
179509	1806	3772	-524	15316	936	52	2352
179608	1807	3900	-4	16092	1084	49	2880
179707	1808	4236	-1000	16024	1260	113	3591
179807	1809	4220	-176	15756	387	63	247
179906	1810	4108	-160	15752	201	30	-531
180005	1811	3948	560	15596	207	91	-753
180105	1812	3932	128	15876	328	73	87
180204	1813	3824	476	16052	372	50	-41
180304	1814	4012	-40	15916	316	65	-33
180404	1815	4104	168	15860	375	116	91
180503	1816	3860	304	15628	322	46	-210
180602	1817	3940	-88	15828	235	52	-501
180702	1818	3972	392	15676	191	27	-718
180801	1819	4004	140	15772	274	45	-366
180900	1820	3784	124	15704	280	72	-215
181000	1821	3980	88	15748	277	17	-170
181099	1822	4048	164	15908	281	31	-204
181198	1823	3988	272	15908	294	35	-189
181298	1824	3676	896	15836	385	-14	78
181398	1825	4008	-288	15524	819	58	1943
181497	1826	3764	764	15896	968	109	2635
181597	1827	3968	92	15756	1453	12	4426
181696	1828	4112	-56	15788	1041	37	2773
181795	1829	4216	184	15844	559	56	944
181895	1830	3928	-44	15620	517	119	875
181994	1831	3372	-156	15208	638	133	1375
182093	1832	3876	-96	15588	750	125	1850
182193	1833	3776	-36	15884	737	29	1488
182292	1834	3740	-40	15832	617	-41	831
182392	1835	6676	100	14888	635	-142	801
182492	1836	3668	-160	15856	529	92	898
182591	1837	3608	456	15608	675	4	1327
182690	1838	4148	-240	15840	798	52	1668
182790	1839	4136	-48	15860	440	-6	205
182889	1840	4076	32	15864	-9	-51	-1315
182988	1841	4116	-32	15724	-481	-21	-3125
183088	1842	4152	-168	15416	-506	-192	-2905
183187	1843	4244	-372	15828	-512	-1	-3197
183287	1844	4052	48	15496	-1096	110	-5313
183387	1845	4032	232	15776	-1133	54	-5357
183486	1846	3964	316	15776	-825	25	-4421
183585	1847	3840	916	15868	-134	30	-1727
183685	1848	4068	20	15852	1330	68	3939
183784	1849	3744	776	16480	2275	24	7097
183883	1850	4224	-872	15264	2603	-11	9214
183983	1851	4636	-1592	15484	1157	57	3139
184082	1852	4416	-2060	16252	-1183	16	-6226
184181	1853	3708	-952	15156	-3866	9	-16040
184282	1854	3184	584	16060	-5158	94	-20796
184381	1855	2844	4380	16648	-2969	7	-12898
184480	1856	3608	1016	14924	1837	123	6042
184580	1857	3340	956	15844	4131	-14	13868
184679	1858	4288	-1540	15720	4276	64	15190
184778	1859	4988	-2460	15408	1805	63	5519
184878	1860	4296	-1032	15996	-1262	42	-6053
184977	1861	3676	-772	15528	-3015	19	-12840
185076	1862	3656	-36	16664	-4169	27	-16833
185176	1863	3788	-580	15768	-3856	93	-16046
185275	1864	3532	1592	16056	-3193	47	-13525
185375	1865	3500	2048	15988	-699	44	-3987
185475	1866	3500	1092	15824	2299	47	7472
185574	1867	3800	-16	15920	3467	38	11995
185673	1868	4080	-300	15856	3173	49	10810
185773	1869	4000	-292	15740	2790	42	9353
185872	1870	4076	-328	15656	2211	78	7129
185971	1871	4344	464	15844	1179	76	3247
186071	1872	3952	436	15644	353	174	152
186170	1873	3964	288	15860	449	124	224
186269	1874	4120	-352	15632	850	101	1221
186369	1875	4176	264	15872	505	62	329
186469	1876	3976	28	15836	229	70	-268
186568	1877	3856	384	15700	779	-51	944
186668	1878	4488	-664	15120	333	23	42
186767	1879	3140	2900	15568	-583	-71	-3397
186866	1880	4564	-2332	15864	1357	151	3857
186966	1881	4376	352	16276	419	206	276
187065	1882	3868	-36	15248	443	199	490
187164	1883	4408	1236	16320	202	234	45
187264	1884	3044	-260	15760	129	105	-194
187363	1885	4844	-1108	15636	372	-29	292
187463	1886	3848	-104	15728	211	6	-260
187563	1887	4044	212	15784	291	81	-75
187662	1888	4160	-352	15800	309	32	-117
187761	1889	3860	96	15868	319	53	-359
187860	1890	3824	172	16048	158	43	-796
187960	1891	3764	-216	15804	252	48	-333
188059	1892	3936	-56	15948	36	30	-1035
